100
77 92
96 26
99 2
48 23
5 58
58 22
14 74
19 42
92 31
54 83
12 20
58 1
33 66
15 62
91 49
65 88
30 9
9 98
33 34
65 0
95 22
51 23
97 63
36 33
74 7
55 24
24 52
39 12
70 91
17 91
29 45
17 29
85 57
73 43
25 59
56 20
92 66
52 58
77 65
10 80
19 44
53 39
8 50
34 68
29 65
98 46
41 12
64 19
83 78
26 43
28 11
7 61
89 0
78 70
74 30
71 65
31 77
64 90
77 51
77 38
11 71
39 92
54 0
75 38
53 82
8 99
30 97
75 0
75 5
47 0
68 72
10 38
78 17
14 39
89 42
57 75
56 30
49 78
97 64
70 42
52 34
35 0
34 70
10 48
31 91
37 81
35 1
85 89
83 39
68 20
98 54
87 75
24 85
26 14
14 6
31 66
6 45
74 97
2 44
1 47
29 59
11 91
42 55
12 25
42 62
9 73
99 37
52 88
87 37
75 95
1 51
84 3
27 41
76 0
69 19
18 16
29 32
79 51
81 63
73 68
13 85
30 71
74 43
96 85
60 80
70 86
49 41
70 64
55 92
35 49
15 66
22 66
28 57
3 50
99 44
76 9
19 74
65 78
1 89
38 90
61 0
49 1
76 89
34 65
28 14
45 39
3 99
93 12
70 7
33 52
31 74
95 40
53 92
38 8
75 15
28 64
84 32
54 84
14 27
16 3
60 12
92 9
46 10
85 78
73 11
58 47
45 71
86 72
25 58
96 15
37 77
56 87
65 21
63 77
13 83
25 9
81 47
41 15
95 47
10 90
73 3
19 83
91 84
86 88
90 47
79 11
4 48
74 51
2 28
38 92
94 13
57 33
88 31
32 72
73 97
87 39
52 66
16 54
90 72
90 98
24 13
46 18
69 13
4 54
41 16
10 18
48 97
50 48
86 26
52 12
82 73
76 59
6 3
2 0
67 94
19 76
27 57
60 64
49 21
80 62
16 65
41 75
16 97
60 10
31 43
39 89
37 56
38 3
77 16
2 90
20 74
85 47
3 29
20 97
25 48
76 45
63 59
59 89
29 34
34 82
85 15
88 18
93 73
93 45
47 64
4 61
61 68
27 18
73 78
61 60
58 45
32 25
20 0
28 19
33 88
90 39
25 79
68 82
22 31
91 10
5 90
69 5
38 57
30 15
12 96
82 8
0 70
71 43
22 15
43 90
55 50
48 33
82 12
24 45
44 20
30 13
25 82
65 39
60 63
36 81
91 46
5 49
55 59
62 25
68 31
82 28
30 31
87 82
26 54
13 70
56 48
52 1
93 47
19 15
37 60
49 55
22 56
9 82
42 39
83 81
86 83
63 90
2 93
64 56
97 41
35 60
95 11
70 60
50 72
21 68
61 36
60 99
24 80
14 32
97 47
52 63
16 1
77 13
11 52
59 5
35 45
89 65
13 8
46 13
71 25
66 28
32 18
87 53
64 88
34 49
63 34
26 55
75 30
87 64
60 27
11 24
3 59
19 3
73 77
93 3
86 66
8 10
27 51
2 48
23 6
93 82
82 29
65 97
51 16
18 2
39 98
89 4
80 21
18 70
99 71
54 72
88 57
19 0
67 33
79 81
70 83
45 64
28 62
26 19
84 86
73 92
31 52
94 48
87 49
78 37
94 0
96 59
86 59
70 96
53 24
33 80
30 38
77 8
78 72
73 50
44 64
44 43
7 48
20 35
29 71
8 73
61 18
97 15
63 8
71 47
10 17
86 98
5 28
94 47
24 73
78 79
43 13
94 95
93 69
69 40
5 46
19 87
27 85
58 13
60 62
54 30
31 73
83 89
89 25
10 25
73 44
6 26
9 56
50 41
87 36
82 70
89 28
61 23
98 41
55 66
78 68
27 4
92 56
20 52
38 52
4 82
17 39
86 61
44 66
71 55
46 35
73 28
82 47
90 30
27 50
90 87
11 80
19 36
40 78
32 11
97 38
35 98
40 92
92 67
9 4
88 17
93 63
79 46
30 37
16 4
20 42
24 59
13 26
91 56
63 40
27 82
93 33
41 86
62 86
93 83
64 72
0 85
45 87
1 81
17 89
31 15
68 75
2 96
16 38
3 54
54 40
96 39
58 28
30 52
54 63
85 18
91 71
50 1
74 59
24 9
22 60
52 2
49 4
88 71
7 28
72 36
3 36
49 47
94 32
7 71
53 51
19 21
71 58
20 33
86 89
90 50
8 49
56 34
60 36
30 87
8 3
92 85
4 23
3 97
99 77
16 66
19 10
15 63
14 83
62 50
53 8
94 84
75 88
86 37
80 84
27 97
10 70
5 78
44 27
37 35
92 81
87 25
29 16
26 65
84 75
39 77
9 38
2 82
28 29
82 44
89 99
96 54
4 21
2 23
33 27
40 49
19 80
7 79
36 82
75 19
76 34
46 53
27 84
84 89
75 55
39 69
45 12
26 60
45 69
32 49
60 50
86 50
67 45
81 73
68 40
65 15
81 8
92 64
90 94
92 65
53 16
72 41
89 70
73 16
31 56
37 94
21 90
5 76
59 35
96 6
33 5
20 43
68 22
0 90
68 6
50 40
75 28
25 78
73 95
44 72
26 62
84 40
61 74
50 33
20 11
99 67
87 72
89 23
46 50
54 24
51 31
79 42
73 13
3 40
33 13
82 59
16 20
75 64
10 11
42 59
82 76
55 65
6 21
54 48
53 90
35 15
53 99
24 83
23 80
98 52
32 75
31 67
54 53
5 9
98 75
20 54
76 50
8 79
89 35
40 85
61 75
90 59
67 40
97 17
81 19
15 92
27 94
55 64
29 13
56 77
91 67
2 36
48 52
14 67
3 55
67 49
30 36
5 48
34 58
22 99
98 37
44 55
66 40
56 42
15 80
2 51
31 29
59 18
85 29
66 51
14 37
28 72
9 46
55 22
60 94
48 0
62 88
64 62
7 16
52 36
43 66
55 10
3 13
15 94
44 80
0 18
11 54
0 28
85 12
11 66
46 86
99 41
70 30
40 8
56 82
88 70
91 48
49 51
55 13
68 83
39 76
78 18
13 97
72 11
95 86
94 87
29 26
59 99
92 51
51 78
38 59
37 82
6 80
98 48
28 65
83 79
38 15
76 6
73 42
17 95
17 3
19 27
99 21
12 80
37 45
17 60
60 96
92 99
81 57
8 52
15 7
16 80
88 66
77 78
32 96
40 73
90 18
11 13
22 25
35 24
4 39
72 55
87 1
70 45
38 12
74 73
62 8
91 21
0 91
5 18
22 47
8 36
62 67
69 66
12 88
77 91
52 94
30 4
87 65
87 73
11 82
56 15
40 56
35 41
92 36
42 23
0 45
39 16
53 98
32 91
49 58
81 21
26 48
63 6
91 88
94 21
30 65
51 5
24 62
89 80
22 24
27 69
39 15
78 90
66 6
66 45
51 42
59 39
91 1
99 48
6 93
43 93
40 52
47 99
27 75
88 55
76 11
10 21
2 71
26 83
9 60
99 33
76 43
44 86
20 27
44 15
91 95
32 43
38 4
95 76
78 50
46 39
68 16
53 31
35 23
55 25
46 0
20 79
61 89
26 97
39 64
11 90
72 20
74 93
64 67
69 62
48 66
89 88
53 50
54 21
6 65
87 76
9 49
21 3
64 18
45 84
18 36
40 15
33 63
78 9
31 81
22 86
83 7
46 31
78 97
0 17
17 34
2 6
65 91
3 98
46 83
74 75
52 82
35 22
43 4
6 20
93 15
0 44
22 61
42 36
17 28
45 14
21 38
4 41
91 72
74 33
63 19
91 44
88 6
35 21
27 64
72 48
63 51
12 34
10 3
10 79
47 61
9 44
81 95
95 14
17 38
14 77
59 51
90 52
56 29
23 15
61 95
68 14
14 9
70 36
68 36
10 62
39 84
94 68
66 78
41 39
51 75
57 32
26 68
58 99
17 81
47 28
12 72
5 70
82 78
28 93
31 34
78 71
44 51
98 55
21 53
58 2
13 27
57 25
21 69
8 45
58 50
2 46
16 19
5 11
2 41
30 92
36 37
91 68
18 23
84 65
27 91
76 72
78 6
9 8
93 7
13 75
55 70
45 62
51 38
37 71
74 4
54 87
86 17
22 49
37 1
4 1
1 22
58 62
42 49
77 96
21 72
63 31
53 79
20 63
53 56
6 86
45 5
20 94
66 30
48 41
93 77
70 90
29 5
37 38
52 46
41 26
5 66
79 38
40 87
46 99
65 27
93 56
1 30
82 48
20 67
3 24
87 84
23 79
93 66
96 33
15 69
47 40
11 92
86 36
47 98
75 25
60 82
15 13
92 33
66 90
88 30
81 54
61 1
25 26
91 35
74 47
60 6
89 68
0 3
32 41
21 41
80 67
49 17
92 95
95 99
10 34
6 54
68 39
51 87
3 88
88 4
12 89
21 85
7 76
59 28
61 90
25 34
85 98
58 92
79 39
95 7
22 38
82 15
88 28
97 50
65 3
18 83
72 63
7 19
23 46
97 99
57 2
21 45
35 54
96 84
64 51
16 13
99 75
73 61
56 80
94 40
6 37
55 51
3 26
41 93
49 54
29 33
64 63
6 39
67 9
19 92
84 78
68 2
17 18
75 50
1 82
49 85
78 36
94 30
62 6
10 75
34 46
61 93
0 59
41 56
28 77
87 11
61 29
21 37
68 23
99 23
97 31
24 88
97 75
95 34
83 10
13 22
62 53
82 58
25 68
54 9
13 66
83 55
74 70
21 5
89 10
73 38
45 4
99 94
9 26
91 45
41 0
19 73
70 38
12 87
95 43
7 55
20 10
48 9
60 93
55 87
26 53
59 91
70 4
10 87
17 93
29 43
25 86
78 16
93 95
63 95
51 98
86 10
11 94
55 20
39 35
71 85
37 49
34 13
57 15
37 59
83 85
61 34
59 50
27 62
7 64
59 1
37 48
11 9
0 4
28 21
28 1
74 10
10 0
96 82
86 13
49 97
73 63
11 78
40 76
25 90
64 71
66 79
84 12
62 61
12 67
20 15
12 36
23 70
28 96
89 71
72 0
12 95
56 23
15 78
13 5
12 51
84 16
63 10
42 15
53 71
90 20
8 85
88 59
41 51
15 51
52 14
22 65
95 53
64 83
44 17
45 80
52 56
34 20
89 75
75 36
97 25
61 84
70 25
95 78
6 73
11 74
78 69
48 17
45 9
46 72
68 76
74 95
66 50
80 27
46 6
43 70
55 15
94 76
57 31
27 39
34 4
22 34
29 76
38 71
49 84
23 30
85 33
33 58
29 30
43 37
4 7
7 3
4 50
44 41
47 17
18 91
15 64
29 80
63 18
7 59
64 32
12 68
50 7
2 40
28 32
97 96
37 19
38 33
0 80
47 27
95 28
30 16
90 99
41 83
30 60
71 51
61 35
21 56
84 24
28 70
